Pavardė        Vardas        Galutinis (Med.)    
Pavarde2732    Vardas2732     4.20
Pavarde7469    Vardas7469     4.20
Pavarde9958    Vardas9958     4.20
Pavarde4136    Vardas4136     4.20
Pavarde5151    Vardas5151     4.20
Pavarde2585    Vardas2585     4.20
Pavarde6346    Vardas6346     4.40
Pavarde2633    Vardas2633     4.40
Pavarde8156    Vardas8156     4.40
Pavarde8944    Vardas8944     4.40
Pavarde164     Vardas164      4.40
Pavarde3269    Vardas3269     4.40
Pavarde9853    Vardas9853     4.40
Pavarde3318    Vardas3318     4.40
Pavarde9865    Vardas9865     4.40
Pavarde9799    Vardas9799     4.40
Pavarde4700    Vardas4700     4.40
Pavarde8873    Vardas8873     4.40
Pavarde215     Vardas215      4.40
Pavarde1232    Vardas1232     4.40
Pavarde8893    Vardas8893     4.40
Pavarde1255    Vardas1255     4.40
Pavarde1422    Vardas1422     4.40
Pavarde214     Vardas214      4.40
Pavarde206     Vardas206      4.40
Pavarde1228    Vardas1228     4.40
Pavarde8904    Vardas8904     4.40
Pavarde3275    Vardas3275     4.40
Pavarde8912    Vardas8912     4.40
Pavarde1269    Vardas1269     4.40
Pavarde4674    Vardas4674     4.40
Pavarde6876    Vardas6876     4.40
Pavarde8915    Vardas8915     4.40
Pavarde220     Vardas220      4.40
Pavarde3921    Vardas3921     4.40
Pavarde193     Vardas193      4.40
Pavarde1286    Vardas1286     4.40
Pavarde1537    Vardas1537     4.40
Pavarde8637    Vardas8637     4.40
Pavarde5640    Vardas5640     4.40
Pavarde8636    Vardas8636     4.40
Pavarde5117    Vardas5117     4.40
Pavarde6422    Vardas6422     4.40
Pavarde3208    Vardas3208     4.40
Pavarde6396    Vardas6396     4.40
Pavarde29      Vardas29       4.40
Pavarde8635    Vardas8635     4.40
Pavarde6984    Vardas6984     4.40
Pavarde5648    Vardas5648     4.40
Pavarde4574    Vardas4574     4.40
Pavarde6973    Vardas6973     4.40
Pavarde9973    Vardas9973     4.40
Pavarde5654    Vardas5654     4.40
Pavarde1556    Vardas1556     4.40
Pavarde4564    Vardas4564     4.40
Pavarde1559    Vardas1559     4.40
Pavarde9979    Vardas9979     4.40
Pavarde3186    Vardas3186     4.40
Pavarde3183    Vardas3183     4.40
Pavarde3175    Vardas3175     4.40
Pavarde3173    Vardas3173     4.40
Pavarde3961    Vardas3961     4.40
Pavarde3760    Vardas3760     4.40
Pavarde3776    Vardas3776     4.40
Pavarde6250    Vardas6250     4.40
Pavarde6248    Vardas6248     4.40
Pavarde1334    Vardas1334     4.40
Pavarde4635    Vardas4635     4.40
Pavarde1348    Vardas1348     4.40
Pavarde1353    Vardas1353     4.40
Pavarde123     Vardas123      4.40
Pavarde8781    Vardas8781     4.40
Pavarde4628    Vardas4628     4.40
Pavarde1377    Vardas1377     4.40
Pavarde1404    Vardas1404     4.40
Pavarde5606    Vardas5606     4.40
Pavarde9871    Vardas9871     4.40
Pavarde5025    Vardas5025     4.40
Pavarde9904    Vardas9904     4.40
Pavarde3231    Vardas3231     4.40
Pavarde1441    Vardas1441     4.40
Pavarde97      Vardas97       4.40
Pavarde94      Vardas94       4.40
Pavarde9917    Vardas9917     4.40
Pavarde1458    Vardas1458     4.40
Pavarde1467    Vardas1467     4.40
Pavarde8659    Vardas8659     4.40
Pavarde64      Vardas64       4.40
Pavarde6235    Vardas6235     4.40
Pavarde6574    Vardas6574     4.40
Pavarde6323    Vardas6323     4.40
Pavarde3473    Vardas3473     4.40
Pavarde777     Vardas777      4.40
Pavarde4877    Vardas4877     4.40
Pavarde791     Vardas791      4.40
Pavarde4868    Vardas4868     4.40
Pavarde6699    Vardas6699     4.40
Pavarde3462    Vardas3462     4.40
Pavarde527     Vardas527      4.40
Pavarde9274    Vardas9274     4.40
Pavarde9270    Vardas9270     4.40
Pavarde6317    Vardas6317     4.40
Pavarde823     Vardas823      4.40
Pavarde4956    Vardas4956     4.40
Pavarde3576    Vardas3576     4.40
Pavarde836     Vardas836      4.40
Pavarde9245    Vardas9245     4.40
Pavarde6722    Vardas6722     4.40
Pavarde6573    Vardas6573     4.40
Pavarde503     Vardas503      4.40
Pavarde5404    Vardas5404     4.40
Pavarde4976    Vardas4976     4.40
Pavarde9224    Vardas9224     4.40
Pavarde6741    Vardas6741     4.40
Pavarde9174    Vardas9174     4.40
Pavarde6560    Vardas6560     4.40
Pavarde9171    Vardas9171     4.40
Pavarde691     Vardas691      4.40
Pavarde5305    Vardas5305     4.40
Pavarde4929    Vardas4929     4.40
Pavarde580     Vardas580      4.40
Pavarde628     Vardas628      4.40
Pavarde9481    Vardas9481     4.40
Pavarde3546    Vardas3546     4.40
Pavarde637     Vardas637      4.40
Pavarde640     Vardas640      4.40
Pavarde3523    Vardas3523     4.40
Pavarde6631    Vardas6631     4.40
Pavarde9418    Vardas9418     4.40
Pavarde5301    Vardas5301     4.40
Pavarde3554    Vardas3554     4.40
Pavarde9168    Vardas9168     4.40
Pavarde6325    Vardas6325     4.40
Pavarde6654    Vardas6654     4.40
Pavarde712     Vardas712      4.40
Pavarde547     Vardas547      4.40
Pavarde5345    Vardas5345     4.40
Pavarde4947    Vardas4947     4.40
Pavarde3561    Vardas3561     4.40
Pavarde3562    Vardas3562     4.40
Pavarde745     Vardas745      4.40
Pavarde9308    Vardas9308     4.40
Pavarde5300    Vardas5300     4.40
Pavarde6677    Vardas6677     4.40
Pavarde529     Vardas529      4.40
Pavarde9752    Vardas9752     4.40
Pavarde4749    Vardas4749     4.40
Pavarde9691    Vardas9691     4.40
Pavarde6519    Vardas6519     4.40
Pavarde6356    Vardas6356     4.40
Pavarde1071    Vardas1071     4.40
Pavarde6813    Vardas6813     4.40
Pavarde3642    Vardas3642     4.40
Pavarde6816    Vardas6816     4.40
Pavarde5271    Vardas5271     4.40
Pavarde318     Vardas318      4.40
Pavarde299     Vardas299      4.40
Pavarde8999    Vardas8999     4.40
Pavarde6509    Vardas6509     4.40
Pavarde5279    Vardas5279     4.40
Pavarde6367    Vardas6367     4.40
Pavarde1113    Vardas1113     4.40
Pavarde1118    Vardas1118     4.40
Pavarde1125    Vardas1125     4.40
Pavarde3656    Vardas3656     4.40
Pavarde3893    Vardas3893     4.40
Pavarde3660    Vardas3660     4.40
Pavarde6368    Vardas6368     4.40
Pavarde5243    Vardas5243     4.40
Pavarde1137    Vardas1137     4.40
Pavarde9770    Vardas9770     4.40
Pavarde8962    Vardas8962     4.40
Pavarde5522    Vardas5522     4.40
Pavarde974     Vardas974      4.40
Pavarde5438    Vardas5438     4.40
Pavarde923     Vardas923      4.40
Pavarde9154    Vardas9154     4.40
Pavarde9560    Vardas9560     4.40
Pavarde4813    Vardas4813     4.40
Pavarde6558    Vardas6558     4.40
Pavarde9574    Vardas9574     4.40
Pavarde940     Vardas940      4.40
Pavarde5458    Vardas5458     4.40
Pavarde464     Vardas464      4.40
Pavarde453     Vardas453      4.40
Pavarde443     Vardas443      4.40
Pavarde6779    Vardas6779     4.40
Pavarde8953    Vardas8953     4.40
Pavarde6781    Vardas6781     4.40
Pavarde988     Vardas988      4.40
Pavarde5285    Vardas5285     4.40
Pavarde4993    Vardas4993     4.40
Pavarde4762    Vardas4762     4.40
Pavarde403     Vardas403      4.40
Pavarde9660    Vardas9660     4.40
Pavarde9054    Vardas9054     4.40
Pavarde3806    Vardas3806     4.40
Pavarde9049    Vardas9049     4.40
Pavarde9048    Vardas9048     4.40
Pavarde363     Vardas363      4.40
Pavarde2351    Vardas2351     4.40
Pavarde6071    Vardas6071     4.40
Pavarde2116    Vardas2116     4.40
Pavarde2346    Vardas2346     4.40
Pavarde7576    Vardas7576     4.40
Pavarde8350    Vardas8350     4.40
Pavarde6185    Vardas6185     4.40
Pavarde8049    Vardas8049     4.40
Pavarde4100    Vardas4100     4.40
Pavarde6001    Vardas6001     4.40
Pavarde1797    Vardas1797     4.40
Pavarde4349    Vardas4349     4.40
Pavarde8059    Vardas8059     4.40
Pavarde2551    Vardas2551     4.40
Pavarde2550    Vardas2550     4.40
Pavarde7607    Vardas7607     4.40
Pavarde2542    Vardas2542     4.40
Pavarde7118    Vardas7118     4.40
Pavarde2071    Vardas2071     4.40
Pavarde7119    Vardas7119     4.40
Pavarde7998    Vardas7998     4.40
Pavarde2624    Vardas2624     4.40
Pavarde7082    Vardas7082     4.40
Pavarde2302    Vardas2302     4.40
Pavarde6188    Vardas6188     4.40
Pavarde6132    Vardas6132     4.40
Pavarde7389    Vardas7389     4.40
Pavarde2613    Vardas2613     4.40
Pavarde7085    Vardas7085     4.40
Pavarde2321    Vardas2321     4.40
Pavarde2067    Vardas2067     4.40
Pavarde2975    Vardas2975     4.40
Pavarde2324    Vardas2324     4.40
Pavarde6070    Vardas6070     4.40
Pavarde5737    Vardas5737     4.40
Pavarde6003    Vardas6003     4.40
Pavarde2124    Vardas2124     4.40
Pavarde8375    Vardas8375     4.40
Pavarde4479    Vardas4479     4.40
Pavarde8368    Vardas8368     4.40
Pavarde8172    Vardas8172     4.40
Pavarde1880    Vardas1880     4.40
Pavarde8271    Vardas8271     4.40
Pavarde2005    Vardas2005     4.40
Pavarde4380    Vardas4380     4.40
Pavarde1888    Vardas1888     4.40
Pavarde4227    Vardas4227     4.40
Pavarde4235    Vardas4235     4.40
Pavarde2403    Vardas2403     4.40
Pavarde4384    Vardas4384     4.40
Pavarde8154    Vardas8154     4.40
Pavarde2415    Vardas2415     4.40
Pavarde2866    Vardas2866     4.40
Pavarde5799    Vardas5799     4.40
Pavarde5790    Vardas5790     4.40
Pavarde4404    Vardas4404     4.40
Pavarde7178    Vardas7178     4.40
Pavarde5794    Vardas5794     4.40
Pavarde1955    Vardas1955     4.40
Pavarde4078    Vardas4078     4.40
Pavarde4222    Vardas4222     4.40
Pavarde6140    Vardas6140     4.40
Pavarde7126    Vardas7126     4.40
Pavarde5936    Vardas5936     4.40
Pavarde2367    Vardas2367     4.40
Pavarde5978    Vardas5978     4.40
Pavarde4261    Vardas4261     4.40
Pavarde2521    Vardas2521     4.40
Pavarde7626    Vardas7626     4.40
Pavarde6087    Vardas6087     4.40
Pavarde7286    Vardas7286     4.40
Pavarde8136    Vardas8136     4.40
Pavarde4443    Vardas4443     4.40
Pavarde7639    Vardas7639     4.40
Pavarde6093    Vardas6093     4.40
Pavarde2887    Vardas2887     4.40
Pavarde1865    Vardas1865     4.40
Pavarde8147    Vardas8147     4.40
Pavarde5765    Vardas5765     4.40
Pavarde3053    Vardas3053     4.40
Pavarde2202    Vardas2202     4.40
Pavarde2172    Vardas2172     4.40
Pavarde5874    Vardas5874     4.40
Pavarde7969    Vardas7969     4.40
Pavarde5694    Vardas5694     4.40
Pavarde7945    Vardas7945     4.40
Pavarde4550    Vardas4550     4.40
Pavarde6058    Vardas6058     4.40
Pavarde2918    Vardas2918     4.40
Pavarde2778    Vardas2778     4.40
Pavarde8545    Vardas8545     4.40
Pavarde4120    Vardas4120     4.40
Pavarde1594    Vardas1594     4.40
Pavarde3156    Vardas3156     4.40
Pavarde4526    Vardas4526     4.40
Pavarde4149    Vardas4149     4.40
Pavarde8553    Vardas8553     4.40
Pavarde1621    Vardas1621     4.40
Pavarde2667    Vardas2667     4.40
Pavarde2259    Vardas2259     4.40
Pavarde8502    Vardas8502     4.40
Pavarde1625    Vardas1625     4.40
Pavarde2771    Vardas2771     4.40
Pavarde3967    Vardas3967     4.40
Pavarde7946    Vardas7946     4.40
Pavarde4124    Vardas4124     4.40
Pavarde2197    Vardas2197     4.40
Pavarde1634    Vardas1634     4.40
Pavarde2261    Vardas2261     4.40
Pavarde7949    Vardas7949     4.40
Pavarde6216    Vardas6216     4.40
Pavarde1630    Vardas1630     4.40
Pavarde5903    Vardas5903     4.40
Pavarde2150    Vardas2150     4.40
Pavarde2628    Vardas2628     4.40
Pavarde1742    Vardas1742     4.40
Pavarde2151    Vardas2151     4.40
Pavarde5891    Vardas5891     4.40
Pavarde8428    Vardas8428     4.40
Pavarde2644    Vardas2644     4.40
Pavarde4292    Vardas4292     4.40
Pavarde7919    Vardas7919     4.40
Pavarde7022    Vardas7022     4.40
Pavarde1738    Vardas1738     4.40
Pavarde4162    Vardas4162     4.40
Pavarde4303    Vardas4303     4.40
Pavarde6124    Vardas6124     4.40
Pavarde7943    Vardas7943     4.40
Pavarde5902    Vardas5902     4.40
Pavarde1725    Vardas1725     4.40
Pavarde1723    Vardas1723     4.40
Pavarde2928    Vardas2928     4.40
Pavarde2786    Vardas2786     4.40
Pavarde7513    Vardas7513     4.40
Pavarde537     Vardas537      4.60
Pavarde9351    Vardas9351     4.60
Pavarde756     Vardas756      4.60
Pavarde2877    Vardas2877     4.60
Pavarde7730    Vardas7730     4.60
Pavarde2252    Vardas2252     4.60
Pavarde2231    Vardas2231     4.60
Pavarde7309    Vardas7309     4.60
Pavarde9512    Vardas9512     4.60
Pavarde4307    Vardas4307     4.60
Pavarde5946    Vardas5946     4.60
Pavarde2402    Vardas2402     4.60
Pavarde2250    Vardas2250     4.60
Pavarde3492    Vardas3492     4.60
Pavarde728     Vardas728      4.60
Pavarde3826    Vardas3826     4.60
Pavarde6344    Vardas6344     4.60
Pavarde9505    Vardas9505     4.60
Pavarde7736    Vardas7736     4.60
Pavarde3528    Vardas3528     4.60
Pavarde9455    Vardas9455     4.60
Pavarde9451    Vardas9451     4.60
Pavarde2347    Vardas2347     4.60
Pavarde9397    Vardas9397     4.60
Pavarde616     Vardas616      4.60
Pavarde2337    Vardas2337     4.60
Pavarde2288    Vardas2288     4.60
Pavarde9402    Vardas9402     4.60
Pavarde6634    Vardas6634     4.60
Pavarde9438    Vardas9438     4.60
Pavarde6637    Vardas6637     4.60
Pavarde9620    Vardas9620     4.60
Pavarde2905    Vardas2905     4.60
Pavarde9411    Vardas9411     4.60
Pavarde4919    Vardas4919     4.60
Pavarde2318    Vardas2318     4.60
Pavarde3836    Vardas3836     4.60
Pavarde5905    Vardas5905     4.60
Pavarde3520    Vardas3520     4.60
Pavarde647     Vardas647      4.60
Pavarde6337    Vardas6337     4.60
Pavarde3846    Vardas3846     4.60
Pavarde9494    Vardas9494     4.60
Pavarde7270    Vardas7270     4.60
Pavarde562     Vardas562      4.60
Pavarde2263    Vardas2263     4.60
Pavarde565     Vardas565      4.60
Pavarde9486    Vardas9486     4.60
Pavarde6613    Vardas6613     4.60
Pavarde2277    Vardas2277     4.60
Pavarde4269    Vardas4269     4.60
Pavarde9500    Vardas9500     4.60
Pavarde9367    Vardas9367     4.60
Pavarde7871    Vardas7871     4.60
Pavarde7811    Vardas7811     4.60
Pavarde6101    Vardas6101     4.60
Pavarde7294    Vardas7294     4.60
Pavarde2283    Vardas2283     4.60
Pavarde593     Vardas593      4.60
Pavarde9390    Vardas9390     4.60
Pavarde5334    Vardas5334     4.60
Pavarde170     Vardas170      4.60
Pavarde5173    Vardas5173     4.60
Pavarde121     Vardas121      4.60
Pavarde7502    Vardas7502     4.60
Pavarde9893    Vardas9893     4.60
Pavarde6457    Vardas6457     4.60
Pavarde9890    Vardas9890     4.60
Pavarde2782    Vardas2782     4.60
Pavarde136     Vardas136      4.60
Pavarde7503    Vardas7503     4.60
Pavarde5095    Vardas5095     4.60
Pavarde5190    Vardas5190     4.60
Pavarde6473    Vardas6473     4.60
Pavarde159     Vardas159      4.60
Pavarde6474    Vardas6474     4.60
Pavarde2665    Vardas2665     4.60
Pavarde9849    Vardas9849     4.60
Pavarde184     Vardas184      4.60
Pavarde7523    Vardas7523     4.60
Pavarde9837    Vardas9837     4.60
Pavarde3682    Vardas3682     4.60
Pavarde7394    Vardas7394     4.60
Pavarde3680    Vardas3680     4.60
Pavarde7535    Vardas7535     4.60
Pavarde7541    Vardas7541     4.60
Pavarde5066    Vardas5066     4.60
Pavarde2607    Vardas2607     4.60
Pavarde234     Vardas234      4.60
Pavarde7381    Vardas7381     4.60
Pavarde9941    Vardas9941     4.60
Pavarde2746    Vardas2746     4.60
Pavarde6404    Vardas6404     4.60
Pavarde7425    Vardas7425     4.60
Pavarde7418    Vardas7418     4.60
Pavarde7463    Vardas7463     4.60
Pavarde6419    Vardas6419     4.60
Pavarde9963    Vardas9963     4.60
Pavarde7412    Vardas7412     4.60
Pavarde7476    Vardas7476     4.60
Pavarde6037    Vardas6037     4.60
Pavarde2762    Vardas2762     4.60
Pavarde7479    Vardas7479     4.60
Pavarde2693    Vardas2693     4.60
Pavarde9949    Vardas9949     4.60
Pavarde5058    Vardas5058     4.60
Pavarde9935    Vardas9935     4.60
Pavarde5115    Vardas5115     4.60
Pavarde9924    Vardas9924     4.60
Pavarde6392    Vardas6392     4.60
Pavarde5163    Vardas5163     4.60
Pavarde9919    Vardas9919     4.60
Pavarde2769    Vardas2769     4.60
Pavarde5107    Vardas5107     4.60
Pavarde92      Vardas92       4.60
Pavarde2680    Vardas2680     4.60
Pavarde104     Vardas104      4.60
Pavarde9909    Vardas9909     4.60
Pavarde9908    Vardas9908     4.60
Pavarde4980    Vardas4980     4.60
Pavarde6086    Vardas6086     4.60
Pavarde5982    Vardas5982     4.60
Pavarde4996    Vardas4996     4.60
Pavarde410     Vardas410      4.60
Pavarde5977    Vardas5977     4.60
Pavarde4220    Vardas4220     4.60
Pavarde9287    Vardas9287     4.60
Pavarde5972    Vardas5972     4.60
Pavarde3601    Vardas3601     4.60
Pavarde4986    Vardas4986     4.60
Pavarde2497    Vardas2497     4.60
Pavarde4225    Vardas4225     4.60
Pavarde3597    Vardas3597     4.60
Pavarde3596    Vardas3596     4.60
Pavarde5002    Vardas5002     4.60
Pavarde3592    Vardas3592     4.60
Pavarde3813    Vardas3813     4.60
Pavarde7680    Vardas7680     4.60
Pavarde6565    Vardas6565     4.60
Pavarde5965    Vardas5965     4.60
Pavarde2439    Vardas2439     4.60
Pavarde6098    Vardas6098     4.60
Pavarde6569    Vardas6569     4.60
Pavarde2436    Vardas2436     4.60
Pavarde2433    Vardas2433     4.60
Pavarde7718    Vardas7718     4.60
Pavarde4960    Vardas4960     4.60
Pavarde2424    Vardas2424     4.60
Pavarde2571    Vardas2571     4.60
Pavarde7561    Vardas7561     4.60
Pavarde9772    Vardas9772     4.60
Pavarde261     Vardas261      4.60
Pavarde7564    Vardas7564     4.60
Pavarde7574    Vardas7574     4.60
Pavarde9761    Vardas9761     4.60
Pavarde275     Vardas275      4.60
Pavarde2586    Vardas2586     4.60
Pavarde6075    Vardas6075     4.60
Pavarde7577    Vardas7577     4.60
Pavarde297     Vardas297      4.60
Pavarde2576    Vardas2576     4.60
Pavarde5258    Vardas5258     4.60
Pavarde7312    Vardas7312     4.60
Pavarde5996    Vardas5996     4.60
Pavarde7358    Vardas7358     4.60
Pavarde5019    Vardas5019     4.60
Pavarde2543    Vardas2543     4.60
Pavarde347     Vardas347      4.60
Pavarde2829    Vardas2829     4.60
Pavarde5278    Vardas5278     4.60
Pavarde9677    Vardas9677     4.60
Pavarde4212    Vardas4212     4.60
Pavarde368     Vardas368      4.60
Pavarde373     Vardas373      4.60
Pavarde375     Vardas375      4.60
Pavarde9668    Vardas9668     4.60
Pavarde7115    Vardas7115     4.60
Pavarde8940    Vardas8940     4.60
Pavarde8938    Vardas8938     4.60
Pavarde8293    Vardas8293     4.60
Pavarde4545    Vardas4545     4.60
Pavarde5532    Vardas5532     4.60
Pavarde5542    Vardas5542     4.60
Pavarde1210    Vardas1210     4.60
Pavarde5757    Vardas5757     4.60
Pavarde1526    Vardas1526     4.60
Pavarde3913    Vardas3913     4.60
Pavarde6882    Vardas6882     4.60
Pavarde3303    Vardas3303     4.60
Pavarde1178    Vardas1178     4.60
Pavarde6890    Vardas6890     4.60
Pavarde1835    Vardas1835     4.60
Pavarde3205    Vardas3205     4.60
Pavarde8318    Vardas8318     4.60
Pavarde8513    Vardas8513     4.60
Pavarde6899    Vardas6899     4.60
Pavarde3295    Vardas3295     4.60
Pavarde1240    Vardas1240     4.60
Pavarde1241    Vardas1241     4.60
Pavarde8327    Vardas8327     4.60
Pavarde8496    Vardas8496     4.60
Pavarde4722    Vardas4722     4.60
Pavarde1574    Vardas1574     4.60
Pavarde8251    Vardas8251     4.60
Pavarde7007    Vardas7007     4.60
Pavarde4724    Vardas4724     4.60
Pavarde3181    Vardas3181     4.60
Pavarde4431    Vardas4431     4.60
Pavarde8257    Vardas8257     4.60
Pavarde1117    Vardas1117     4.60
Pavarde1605    Vardas1605     4.60
Pavarde1612    Vardas1612     4.60
Pavarde8263    Vardas8263     4.60
Pavarde8541    Vardas8541     4.60
Pavarde8328    Vardas8328     4.60
Pavarde5661    Vardas5661     4.60
Pavarde5504    Vardas5504     4.60
Pavarde4716    Vardas4716     4.60
Pavarde5655    Vardas5655     4.60
Pavarde7140    Vardas7140     4.60
Pavarde1153    Vardas1153     4.60
Pavarde1626    Vardas1626     4.60
Pavarde3195    Vardas3195     4.60
Pavarde1627    Vardas1627     4.60
Pavarde8946    Vardas8946     4.60
Pavarde5759    Vardas5759     4.60
Pavarde7050    Vardas7050     4.60
Pavarde1479    Vardas1479     4.60
Pavarde6245    Vardas6245     4.60
Pavarde3254    Vardas3254     4.60
Pavarde5594    Vardas5594     4.60
Pavarde3251    Vardas3251     4.60
Pavarde4499    Vardas4499     4.60
Pavarde8664    Vardas8664     4.60
Pavarde5724    Vardas5724     4.60
Pavarde7073    Vardas7073     4.60
Pavarde3245    Vardas3245     4.60
Pavarde8766    Vardas8766     4.60
Pavarde8765    Vardas8765     4.60
Pavarde5690    Vardas5690     4.60
Pavarde1397    Vardas1397     4.60
Pavarde8745    Vardas8745     4.60
Pavarde4504    Vardas4504     4.60
Pavarde8438    Vardas8438     4.60
Pavarde8681    Vardas8681     4.60
Pavarde8701    Vardas8701     4.60
Pavarde8452    Vardas8452     4.60
Pavarde3980    Vardas3980     4.60
Pavarde1706    Vardas1706     4.60
Pavarde8468    Vardas8468     4.60
Pavarde7053    Vardas7053     4.60
Pavarde3134    Vardas3134     4.60
Pavarde8884    Vardas8884     4.60
Pavarde1516    Vardas1516     4.60
Pavarde8874    Vardas8874     4.60
Pavarde4462    Vardas4462     4.60
Pavarde5748    Vardas5748     4.60
Pavarde1515    Vardas1515     4.60
Pavarde3281    Vardas3281     4.60
Pavarde5564    Vardas5564     4.60
Pavarde3082    Vardas3082     4.60
Pavarde1795    Vardas1795     4.60
Pavarde1778    Vardas1778     4.60
Pavarde3341    Vardas3341     4.60
Pavarde8847    Vardas8847     4.60
Pavarde8843    Vardas8843     4.60
Pavarde8840    Vardas8840     4.60
Pavarde1688    Vardas1688     4.60
Pavarde4492    Vardas4492     4.60
Pavarde6971    Vardas6971     4.60
Pavarde1500    Vardas1500     4.60
Pavarde8405    Vardas8405     4.60
Pavarde5586    Vardas5586     4.60
Pavarde8416    Vardas8416     4.60
Pavarde8418    Vardas8418     4.60
Pavarde6780    Vardas6780     4.60
Pavarde6300    Vardas6300     4.60
Pavarde6125    Vardas6125     4.60
Pavarde2088    Vardas2088     4.60
Pavarde4039    Vardas4039     4.60
Pavarde6137    Vardas6137     4.60
Pavarde5377    Vardas5377     4.60
Pavarde4328    Vardas4328     4.60
Pavarde8087    Vardas8087     4.60
Pavarde5875    Vardas5875     4.60
Pavarde5863    Vardas5863     4.60
Pavarde4780    Vardas4780     4.60
Pavarde7020    Vardas7020     4.60
Pavarde7206    Vardas7206     4.60
Pavarde992     Vardas992      4.60
Pavarde817     Vardas817      4.60
Pavarde816     Vardas816      4.60
Pavarde2036    Vardas2036     4.60
Pavarde9282    Vardas9282     4.60
Pavarde902     Vardas902      4.60
Pavarde7993    Vardas7993     4.60
Pavarde859     Vardas859      4.60
Pavarde4336    Vardas4336     4.60
Pavarde855     Vardas855      4.60
Pavarde5408    Vardas5408     4.60
Pavarde3437    Vardas3437     4.60
Pavarde854     Vardas854      4.60
Pavarde9219    Vardas9219     4.60
Pavarde898     Vardas898      4.60
Pavarde2182    Vardas2182     4.60
Pavarde9169    Vardas9169     4.60
Pavarde912     Vardas912      4.60
Pavarde2163    Vardas2163     4.60
Pavarde5434    Vardas5434     4.60
Pavarde7227    Vardas7227     4.60
Pavarde8037    Vardas8037     4.60
Pavarde9152    Vardas9152     4.60
Pavarde2110    Vardas2110     4.60
Pavarde7261    Vardas7261     4.60
Pavarde3460    Vardas3460     4.60
Pavarde1044    Vardas1044     4.60
Pavarde5484    Vardas5484     4.60
Pavarde9040    Vardas9040     4.60
Pavarde8180    Vardas8180     4.60
Pavarde8187    Vardas8187     4.60
Pavarde8579    Vardas8579     4.60
Pavarde6685    Vardas6685     4.60
Pavarde5492    Vardas5492     4.60
Pavarde4554    Vardas4554     4.60
Pavarde9046    Vardas9046     4.60
Pavarde4406    Vardas4406     4.60
Pavarde3363    Vardas3363     4.60
Pavarde7263    Vardas7263     4.60
Pavarde2212    Vardas2212     4.60
Pavarde2939    Vardas2939     4.60
Pavarde9010    Vardas9010     4.60
Pavarde1921    Vardas1921     4.60
Pavarde5772    Vardas5772     4.60
Pavarde762     Vardas762      4.60
Pavarde4381    Vardas4381     4.60
Pavarde2205    Vardas2205     4.60
Pavarde796     Vardas796      4.60
Pavarde6792    Vardas6792     4.60
Pavarde4772    Vardas4772     4.60
Pavarde2007    Vardas2007     4.60
Pavarde782     Vardas782      4.60
Pavarde5475    Vardas5475     4.60
Pavarde9089    Vardas9089     4.60
Pavarde2028    Vardas2028     4.60
Pavarde8325    Vardas8325     4.80
Pavarde9329    Vardas9329     4.80
Pavarde9403    Vardas9403     4.80
Pavarde1685    Vardas1685     4.80
Pavarde2189    Vardas2189     4.80
Pavarde2201    Vardas2201     4.80
Pavarde4320    Vardas4320     4.80
Pavarde7       Vardas7        4.80
Pavarde3975    Vardas3975     4.80
Pavarde6408    Vardas6408     4.80
Pavarde3124    Vardas3124     4.80
Pavarde5200    Vardas5200     4.80
Pavarde4905    Vardas4905     4.80
Pavarde7553    Vardas7553     4.80
Pavarde9858    Vardas9858     4.80
Pavarde9991    Vardas9991     4.80
Pavarde1165    Vardas1165     4.80
Pavarde8923    Vardas8923     4.80
Pavarde4577    Vardas4577     4.80
Pavarde3835    Vardas3835     4.80
Pavarde7340    Vardas7340     4.80
Pavarde8305    Vardas8305     4.80
Pavarde6791    Vardas6791     4.80
Pavarde3951    Vardas3951     4.80
Pavarde6351    Vardas6351     4.80
Pavarde4453    Vardas4453     4.80
Pavarde2757    Vardas2757     4.80
Pavarde5480    Vardas5480     4.80
Pavarde4230    Vardas4230     4.80
Pavarde8600    Vardas8600     4.80
Pavarde8203    Vardas8203     4.80
Pavarde6153    Vardas6153     4.80
Pavarde9545    Vardas9545     4.80
Pavarde1603    Vardas1603     4.80
Pavarde2148    Vardas2148     4.80
Pavarde868     Vardas868      4.80
Pavarde2135    Vardas2135     4.80
Pavarde5028    Vardas5028     4.80
Pavarde4015    Vardas4015     4.80
Pavarde6403    Vardas6403     4.80
Pavarde6884    Vardas6884     4.80
Pavarde6084    Vardas6084     4.80
Pavarde2085    Vardas2085     4.80
Pavarde5642    Vardas5642     4.80
Pavarde5008    Vardas5008     4.80
Pavarde5136    Vardas5136     4.80
Pavarde4559    Vardas4559     4.80
Pavarde5103    Vardas5103     4.80
Pavarde3964    Vardas3964     4.80
Pavarde5165    Vardas5165     4.80
Pavarde5142    Vardas5142     4.80
Pavarde5170    Vardas5170     4.80
Pavarde4553    Vardas4553     4.80
Pavarde4555    Vardas4555     4.80
Pavarde5112    Vardas5112     4.80
Pavarde5130    Vardas5130     4.80
Pavarde5125    Vardas5125     4.80
Pavarde5628    Vardas5628     4.80
Pavarde5949    Vardas5949     4.80
Pavarde4003    Vardas4003     4.80
Pavarde3897    Vardas3897     4.80
Pavarde4981    Vardas4981     4.80
Pavarde4226    Vardas4226     4.80
Pavarde4723    Vardas4723     4.80
Pavarde4232    Vardas4232     4.80
